Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;01;22;41;00.00; 8; 7; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0010; 2.4259; 0.0021;    NaN;   0.79; 2418.5464;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;41;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4259; 0.0020;    NaN;   0.74; 2418.5476;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;42;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0010; 2.4260; 0.0021;    NaN;   0.80; 2418.5458;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;42;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0011; 2.4260; 0.0023;    NaN;   0.86; 2418.5456;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;43;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0008; 0.0006; 0.0009;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0011; 2.4260; 0.0023;    NaN;   0.88; 2418.5445;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;43;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4260; 0.0020;    NaN;   0.76; 2418.5446;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;44;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4260; 0.0020;    NaN;   0.76; 2418.5430;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;44;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0011; 2.4260; 0.0022;    NaN;   0.85; 2418.5413;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;45;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4261; 0.0019;    NaN;   0.72; 2418.5441;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;45;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4260; 0.0020;    NaN;   0.75; 2418.5409;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;46;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0004; 0.0006;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0004; 0.0008; 2.4260; 0.0016;    NaN;   0.61; 2418.5430;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;46;30.00; 8; 8; 9; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4261; 0.0019;    NaN;   0.71; 2418.5415;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;47;00.00; 8; 8; 9; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0004; 0.0006;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0004; 0.0008; 2.4261; 0.0016;    NaN;   0.60; 2418.5424;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;47;30.00; 8; 8; 9; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0006;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0005; 0.0008; 2.4262; 0.0017;    NaN;   0.66; 2418.5412;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;48;00.00; 8; 8; 9; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4262; 0.0020;    NaN;   0.74; 2418.5406;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;48;30.00; 8; 8; 9; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4263; 0.0020;    NaN;   0.74; 2418.5390;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;49;00.00; 8; 8; 9; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4263; 0.0019;    NaN;   0.73; 2418.5417;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;49;30.00; 8; 8; 9; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0006;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0005; 0.0008; 2.4264; 0.0017;    NaN;   0.66; 2418.5422;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;50;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0004; 0.0006;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0004; 0.0007; 2.4264; 0.0015;    NaN;   0.56; 2418.5400;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;50;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4265; 0.0018;    NaN;   0.69; 2418.5369;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;51;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4266; 0.0019;    NaN;   0.72; 2418.5392;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;51;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4267; 0.0020;    NaN;   0.74; 2418.5392;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;52;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4267; 0.0019;    NaN;   0.71; 2418.5387;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;52;30.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4268; 0.0019;    NaN;   0.72; 2418.5362;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;53;00.00; 8; 8; 9; 5; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4269; 0.0019;    NaN;   0.73; 2418.5384;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;53;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0005; 0.0008; 2.4270; 0.0018;    NaN;   0.67; 2418.5366;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;54;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4269; 0.0020;    NaN;   0.74; 2418.5356;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;54;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4270; 0.0019;    NaN;   0.73; 2418.5353;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;55;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4271; 0.0020;    NaN;   0.74; 2418.5346;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;55;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0004; 0.0006;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0004; 0.0008; 2.4272; 0.0017;    NaN;   0.62; 2418.5362;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;56;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4272; 0.0020;    NaN;   0.75; 2418.5365;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;56;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4273; 0.0020;    NaN;   0.75; 2418.5377;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;57;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0757; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4273; 0.0019;    NaN;   0.70; 2418.5385;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;57;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0004; 0.0006;5793868.0757; 641456.4325;    124.3468; 0.0002; 0.0004; 0.0008; 2.4273; 0.0017;    NaN;   0.62; 2418.5356;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;58;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4274; 0.0019;    NaN;   0.72; 2418.5370;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;58;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4274; 0.0020;    NaN;   0.76; 2418.5358;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;59;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4274; 0.0021;    NaN;   0.78; 2418.5366;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;22;59;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4274; 0.0021;    NaN;   0.78; 2418.5362;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;00;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0005; 0.0008;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4274; 0.0020;    NaN;   0.77; 2418.5359;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;00;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4274; 0.0020;    NaN;   0.75; 2418.5350;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;01;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0008; 0.0006; 0.0009;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0011; 2.4273; 0.0023;    NaN;   0.88; 2418.5339;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;01;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0010; 2.4273; 0.0021;    NaN;   0.79; 2418.5341;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;02;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0008; 0.0006; 0.0009;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0011; 2.4271; 0.0023;    NaN;   0.88; 2418.5336;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;02;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0010; 2.4271; 0.0021;    NaN;   0.80; 2418.5352;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;03;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4271; 0.0020;    NaN;   0.75; 2418.5358;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;03;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4270; 0.0019;    NaN;   0.72; 2418.5362;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;04;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0006;5793868.0758; 641456.4325;    124.3468; 0.0002; 0.0005; 0.0008; 2.4269; 0.0017;    NaN;   0.65; 2418.5356;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;04;30.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4269; 0.0020;    NaN;   0.76; 2418.5336;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;05;00.00; 8; 8; 9; 5; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4268; 0.0019;    NaN;   0.72; 2418.5348;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;05;30.00; 8; 8; 8; 5; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0009;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0011; 2.4267; 0.0023;    NaN;   0.87; 2418.5329;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;06;00.00; 8; 8; 8; 5; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1315;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4267; 0.0019;    NaN;   0.73; 2418.5356;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;06;30.00; 8; 8; 8; 5; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0010; 2.4267; 0.0020;    NaN;   0.78; 2418.5355;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;07;00.00; 8; 8; 8; 5; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0005; 0.0006;5793868.0758; 641456.4325;    124.3468; 0.0002; 0.0004; 0.0008; 2.4266; 0.0017;    NaN;   0.63; 2418.5361;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;07;30.00; 8; 8; 8; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4266; 0.0019;    NaN;   0.71; 2418.5324;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;08;00.00; 8; 8; 8; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0006; 0.0010; 2.4265; 0.0021;    NaN;   0.79; 2418.5356;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;08;30.00; 8; 8; 8; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4265; 0.0019;    NaN;   0.71; 2418.5338;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;09;00.00; 8; 8; 8; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4263; 0.0019;    NaN;   0.72; 2418.5332;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;09;30.00; 8; 8; 8; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4263; 0.0019;    NaN;   0.73; 2418.5333;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;10;00.00; 8; 8; 8; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4262; 0.0018;    NaN;   0.70; 2418.5346;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;10;30.00; 8; 8; 8; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0004; 0.0006;5793868.0758; 641456.4325;    124.3468; 0.0002; 0.0004; 0.0008; 2.4261; 0.0016;    NaN;   0.62; 2418.5335;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;11;00.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4324;    124.3468; 0.0002; 0.0005; 0.0008; 2.4261; 0.0018;    NaN;   0.66; 2418.5328;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;11;30.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4260; 0.0018;    NaN;   0.70; 2418.5319;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;12;00.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4325;    124.3468; 0.0003; 0.0005; 0.0009; 2.4259; 0.0018;    NaN;   0.69; 2418.5322;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;12;30.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4324;    124.3468; 0.0003; 0.0005; 0.0010; 2.4259; 0.0020;    NaN;   0.77; 2418.5307;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;13;00.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0005; 0.0007;5793868.0758; 641456.4324;    124.3468; 0.0003; 0.0005; 0.0010; 2.4258; 0.0020;    NaN;   0.76; 2418.5325;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;13;30.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0005; 0.0004; 0.0006;5793868.0758; 641456.4324;    124.3468; 0.0002; 0.0004; 0.0008; 2.4257; 0.0016;    NaN;   0.61; 2418.5314;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;14;00.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0008;5793868.0758; 641456.4324;    124.3468; 0.0003; 0.0005; 0.0010; 2.4256; 0.0020;    NaN;   0.78; 2418.5318;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;14;30.00; 8; 9; 8; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0006; 0.0005; 0.0007;5793868.0758; 641456.4324;    124.3468; 0.0003; 0.0005; 0.0009; 2.4255; 0.0019;    NaN;   0.73; 2418.5292;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
BOR1;2023;09;01;23;15;00.00; 7; 9; 8; 6; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1316;1148174.0044;5021815.9232; 0.0007; 0.0006; 0.0009;5793868.0758; 641456.4324;    124.3468; 0.0003; 0.0006; 0.0011; 2.4255; 0.0023;    NaN;   0.87; 2418.5302;    8.1952;    1.4517;   23.3892;    0.0000;    0.0000
